active_wait_time,allow_email_upn_lookup,auto_reboot_timeout,cluster_mode,connection_limit,contact_timeout,control_plane_mode,db_key,default_nat,failover_time,filter_mode,gateway_settings_ref,gateway_settings_ref_key,include_interfaces_for_control_plane,inspection_cpu_balancing_mode,is_cert_auto_renewal,is_config_encrypted,is_fips_compatible_operating_mode,is_icap_dlp_enabled,is_loopback_tunnel_ip_address_enforced,is_snort_enabled,is_virtual_defrag,lbfilter_useports,lldp_profile_ref,lldp_profile_ref_key,log_server_ref,log_spooling_policy,master_type,message_period,name,passive_discard_mode,rollback_timeout,sandbox_type,strict_tcp_mode,syn_mode,tcp_tunneling_port,timezone,tracking_mode,physical_interface.aggregate_mode,physical_interface.comment,physical_interface.cvi_mode,physical_interface.db_key,physical_interface.duplicate_address_detection,physical_interface.include_prefix_info_option_flag,physical_interface.interface_id,physical_interface.lldp_mode,physical_interface.managed_address_flag,physical_interface.other_configuration_flag,physical_interface.override_engine_settings,physical_interface.override_log_moderation_settings,physical_interface.qos_mode,physical_interface.route_replies_back_mode,physical_interface.router_advertisement,physical_interface.set_autonomous_address_flag,physical_interface.shared_interface,physical_interface.syn_mode,physical_interface.virtual_engine_vlan_ok,physical_interface.macaddress,physical_interface.second_interface_id,physical_interface.zone_ref,physical_interface.dhcp_server_on_interface.default_lease_time,physical_interface.sync_parameter.full_sync_interval,physical_interface.sync_parameter.heartbeat_group_ip,physical_interface.sync_parameter.incr_sync_interval,physical_interface.sync_parameter.statesync_group_ip,physical_interface.sync_parameter.sync_mode,physical_interface.sync_parameter.sync_security,physical_interface.virtual_resource_settings.virtual_mapping,physical_interface.virtual_resource_settings.virtual_resource_ref,connection_timeout.protocol,connection_timeout.timeout,virtual_resource.allocated_domain_ref,virtual_resource.allocated_domain_ref_key,virtual_resource.connection_limit,virtual_resource.db_key,virtual_resource.name,virtual_resource.rate_limit,virtual_resource.show_master_nic,virtual_resource.throughput_limit,virtual_resource.vfw_id,domain_server_address.rank,domain_server_address.value,master_node.activate_test,master_node.db_key,master_node.disabled,master_node.engine_version,master_node.guid,master_node.name,master_node.nodeid,master_node.node_interface.auth_request_source,master_node.node_interface.automatic_default_route,master_node.node_interface.backup_heartbeat,master_node.node_interface.backup_mgt,master_node.node_interface.db_key,master_node.node_interface.domain_specific_dns_queries_source,master_node.node_interface.dynamic_ip,master_node.node_interface.igmp_mode,master_node.node_interface.name,master_node.node_interface.network_value,master_node.node_interface.nicid,master_node.node_interface.nodeid,master_node.node_interface.outgoing,master_node.node_interface.pppoa,master_node.node_interface.pppoe,master_node.node_interface.primary_heartbeat,master_node.node_interface.primary_mgt,master_node.node_interface.rank,master_node.node_interface.reverse_connection,master_node.node_interface.vrrp,antivirus.antivirus_enabled,antivirus.antivirus_http_proxy_enabled,antivirus.antivirus_proxy_port,antivirus.antivirus_update,antivirus.antivirus_update_day,antivirus.antivirus_update_time,antivirus.virus_log_level,antivirus.virus_mirror,ntp_settings.ntp_enable,file_reputation_settings.file_reputation_context,ts_settings.ts_enabled,tester_parameters.alert_interval,tester_parameters.auto_recovery,tester_parameters.boot_delay,tester_parameters.boot_recovery,tester_parameters.restart_delay,tester_parameters.status_delay,freeswapspace_test.alert_notification,freeswapspace_test.free_space,freeswapspace_test.name,freeswapspace_test.offline_state,freeswapspace_test.online_state,freeswapspace_test.snmp_notification,freeswapspace_test.standby_state,freeswapspace_test.test_action,freeswapspace_test.test_active,freeswapspace_test.test_interval,linkstatus_test.alert_notification,linkstatus_test.down_ratio,linkstatus_test.name,linkstatus_test.nicid,linkstatus_test.offline_state,linkstatus_test.online_state,linkstatus_test.snmp_notification,linkstatus_test.standby_state,linkstatus_test.test_action,linkstatus_test.test_active,linkstatus_test.test_interval,scan_detection.log_level,scan_detection.scan_detection_icmp_events,scan_detection.scan_detection_icmp_timewindow,scan_detection.scan_detection_icmp_unit,scan_detection.scan_detection_tcp_events,scan_detection.scan_detection_tcp_timewindow,scan_detection.scan_detection_tcp_unit,scan_detection.scan_detection_type,scan_detection.scan_detection_udp_events,scan_detection.scan_detection_udp_timewindow,scan_detection.scan_detection_udp_unit,automatic_rules_settings.allow_icmp_traffic_for_route_probing,automatic_rules_settings.log_level,routing_node.name,routing_node.interface_rn_level.db_key,routing_node.interface_rn_level.dyn_routing_nic_id,routing_node.interface_rn_level.exclude_from_ip_counting,routing_node.interface_rn_level.nicid,routing_node.interface_rn_level.network_rn_level.db_key,routing_node.interface_rn_level.network_rn_level.ipaddress,routing_node.interface_rn_level.network_rn_level.ne_ref,anti_spoofing_node.name,anti_spoofing_node.interface_asn_level.db_key,anti_spoofing_node.interface_asn_level.nicid,anti_spoofing_node.interface_asn_level.storable_asn_level.auto_generated,anti_spoofing_node.interface_asn_level.storable_asn_level.db_key,anti_spoofing_node.interface_asn_level.storable_asn_level.ipaddress,anti_spoofing_node.interface_asn_level.storable_asn_level.ne_ref,anti_spoofing_node.interface_asn_level.storable_asn_level.ne_ref_key,anti_spoofing_node.interface_asn_level.storable_asn_level.validity
short,false,10,standby,0,120000,not_reserved,73430,automatic,5000,dynamic,Gateway Default Settings,1,false,default,true,false,false,false,false,false,true,false,Default LLDP Profile,1,LogServer 10.53.145.11,discard,firewall,1000,AI_Cluster-Master-New,false,60,none,false,off,80,Asia/Riyadh,normal,none | none | none | none | none | none | lb | lb,MGMT | HA | AI_Clusters | Inside,none | none | packetdispatch | packetdispatch | packetdispatch | packetdispatch | packetdispatch | packetdispatch,6 | 5 | 47 | 176 | 46 | 120 | 2 | 1,true | true | true | true | true | true | true | true,false | false | false | false | false | false | false | false,0 | 1 | 5 | 6 | 8 | 12 | 14 | 16,disabled | disabled | disabled | disabled | disabled | disabled | disabled | disabled,false | false | false | false | false | false | false | false,false | false | false | false | false | false | false | false,false | false | false | false | false | false | false | false,false | false | false | false | false | false | false | false,no_qos | no_qos | no_qos | no_qos | no_qos | no_qos | no_qos | no_qos,false | false | false | false | false | false | false | false,false | false | false | false | false | false | false | false,false | false | false | false | false | false | false | false,false | false | false | false | false | false | false | false,default | default | default | default | default | default | default | default,false | false | true | true | true | true | true | true,00:5e:00:11:22:19 | 00:5e:00:11:22:23 | 00:5e:00:11:22:13 | aa:ba:ba:ca:de:33 | aa:ba:bf:44:3e:d2 | aa:a7:76:6a:5a:5a,15 | 17,port10,7200 | 7200 | 7200 | 7200 | 7200 | 7200 | 7200 | 7200,5000 | 5000 | 5000 | 5000 | 5000 | 5000 | 5000 | 5000,224.0.0.221 | 224.0.0.221 | 224.0.0.221 | 224.0.0.221 | 224.0.0.221 | 224.0.0.221 | 224.0.0.221 | 224.0.0.221,50 | 50 | 50 | 50 | 50 | 50 | 50 | 50,224.0.0.222 | 224.0.0.222 | 224.0.0.222 | 224.0.0.222 | 224.0.0.222 | 224.0.0.222 | 224.0.0.222 | 224.0.0.222,sync_all | sync_all | sync_all | sync_all | sync_all | sync_all | sync_all | sync_all,sign | sign | sign | sign | sign | sign | sign | sign,5 | 6 | 1 | 0 | 2 | 3,AIC_VR | AIC_VR | MCIT-VR | MCIT-VR | AIC_VR | AIC_VR,icmp | other | tcp | udp,5 | 180 | 1800 | 50,Shared Domain | Shared Domain,1 | 1,0 | 0,4 | 1,AIC_VR | MCIT-VR,0 | 0,true | true,0 | 0,4 | 2,0.0 | 1.0 | 2.0,10.53.135.135 | 10.53.135.235 | 8.8.8.8,true | true,73431 | 73432,false | false,version 6.10.6 #26302 | version 6.10.6 #26302,{c5b65caa-adc5-43f6-a3d1-8ab6023c5cae} | {b7f27d53-e1ac-46a1-b251-21dc9a311257},AI_Cluster-Master-New node 1 | AI_Cluster-Master-New node 2,1 | 2,false | false | false | false,false | false | false | false,false | false | false | false,false | false | false | false,1 | 42 | 2 | 43,false | false | false | false,false | false | false | false,none | none | none | none,NDI-1-1.1.1.1 | NDI-0-10.53.145.100 | NDI-1-1.1.1.2 | NDI-0-10.53.145.101,1.1.1.0/24 | 10.53.145.0/24 | 1.1.1.0/24 | 10.53.145.0/24,1 | 0 | 1 | 0,1 | 1 | 2 | 2,false | true | false | true,false | false | false | false,false | false | false | false,true | false | true | false,false | true | false | true,0 | 0 | 0 | 0,false | false | false | false,false | false | false | false,true,false,0,daily,mo,-7200000,stored,update.nai.com/Products/CommonUpdater,false,gti_cloud_only,false,3600,true,120,true,5,5,true,9000,Free Swap Space,true,true,false,true,offline,true,30,true,30,Link Status,all_with_cvi,true,true,false,true,offline,true,10,stored,220,1,minute,220,1,minute,default off,220,1,minute,true,none,AI_Cluster-Master-New,2 | 6,0 | 65536,false | false,0 | 1,253 | 7,10.53.145.0/24 | 1.1.1.0/24,network-10.53.145.0/24 | network-1.1.1.0/24,AI_Cluster-Master-New,2 | 8,0 | 1,system | true | false | true | true | system | true,3 | 360 | 4 | 6 | 358 | 9 | 10,0.0.0.0 | 10.53.145.10 | 10.100.112.10 | 0.0.0.0/0 | 10.53.145.0/24 | 0.0.0.0 | 1.1.1.0/24,DHCP Broadcast Originator | router-10.53.145.10 | 10.100.112.10 | Any network | network-10.53.145.0/24 | DHCP Broadcast Originator | network-1.1.1.0/24,42 | 2 | 42,absolute | enable | enable | enable | enable | absolute | enable
